fecha,reservas,tc_mayorista,tc_minorista,badlar,tasa_adelanto_cc,base_monetaria,depositos,creditos,m2_privado,prestamos_priv,inflacion_mensual,inflacion_interanual,rem_inflacion,tasa_pases_terceros,tamar,compras_usd_bcra,depositos_usd,m2_transaccional,cer,prestamos_usd
2026-03-20,43806.0,1414.02,1393.44,25.6875,27.13,40514585.0,23224462.0,2298390.0,27.1,92414260.0,,,,20.16,26.75,172.0,38484.0,54966514.591,727.88642092226,20848.0
2026-03-21,,,,,,,,,26.9,,,,,,,,,,728.55796992596,
2026-03-22,,,,,,,,,26.8,,,,,,,,,,729.2301385017,
2026-03-23,,,,,,,,,26.7,,,,,,,,,,729.90292722108,
2026-03-24,,,,,,,,,26.5,,,,,,,,,,730.57633665624,
2026-03-25,43841.0,1402.6,1378.97,25.375,26.43,41175029.0,23197930.0,2373126.0,26.4,92814875.0,,,,20.13,26.4375,146.5,38545.0,56161376.145,731.25036737988,20945.0
2026-03-26,43534.0,1392.39,1370.29,25.6875,26.25,40433607.0,23112524.0,2452718.0,26.3,93354250.0,,,,20.08,26.3125,57.0,38619.0,55836890.824,731.92501996517,21125.0
2026-03-27,43713.0,1404.43,1376.1,24.8125,26.5,39674505.0,23162722.0,2381802.0,26.1,93720435.0,,,,20.04,26.125,48.0,38689.0,56013997.906,732.60029498586,21181.0
2026-03-28,,,,,,,,,25.7,,,,,,,,,,733.2761930162,
2026-03-29,,,,,,,,,25.2,,,,,,,,,,733.95271463099,
2026-03-30,43381.0,1419.32,1394.92,25.0625,26.0,42639083.0,23187696.0,2395141.0,24.9,94284932.0,,,,20.81,26.1875,208.0,38666.0,57900772.582,734.62986040554,21231.0
2026-03-31,42052.0,1409.48,1382.76,25.375,26.97,41277771.0,23157919.0,2528705.0,24.8,94184408.0,3.4,32.6,23.8,21.48,26.3125,140.0,38451.0,60657423.163,735.3076309157,21347.0
2026-04-01,44445.0,1419.32,1387.72,25.1875,25.69,42128666.0,23179605.0,2525843.0,24.5,94617672.0,,,,21.99,26.25,76.0,38672.0,59358126.114,735.98602673786,21411.0
2026-04-02,,,,,,,,,24.3,,,,,,,,,,736.66504844893,
2026-04-03,,,,,,,,,24.0,,,,,,,,,,737.34469662636,
2026-04-04,,,,,,,,,23.8,,,,,,,,,,738.02497184812,
2026-04-05,,,,,,,,,23.7,,,,,,,,,,738.70587469273,
2026-04-06,44248.0,1416.6,1391.69,24.4375,26.6,41983916.0,23164223.0,2516707.0,23.5,93112046.0,,,,22.09,26.125,30.0,38664.0,58814966.155,739.38740573923,21317.0
2026-04-07,44445.0,1418.78,1395.1,25.3125,26.31,41976449.0,23034134.0,2544257.0,23.3,93913176.0,,,,21.76,26.1875,93.0,38769.0,58413589.682,740.0695655672,21501.0
2026-04-08,44759.0,1412.02,1387.03,24.9375,26.35,41265125.0,22988864.0,2489980.0,23.1,93610182.0,,,,21.26,25.625,102.0,38799.0,58151968.124,740.75235475676,21585.0
2026-04-09,45154.0,1409.92,1383.23,23.25,26.5,41291559.0,22962841.0,2451158.0,22.9,92891135.0,,,,20.67,23.4375,281.0,38814.0,57422981.389,741.43577388855,21563.0
2026-04-10,45435.0,1399.42,1373.9,22.375,26.76,41225945.0,23034499.0,2323258.0,22.6,93204743.0,,,,20.44,22.8125,457.5,38863.0,56891026.662,742.11982354377,21680.0
2026-04-11,,,,,,,,,22.2,,,,,,,,,,742.80450430413,
2026-04-12,,,,,,,,,21.8,,,,,,,,,,743.48981675189,
2026-04-13,45408.0,1387.78,1362.81,21.6875,26.21,40941598.0,23022536.0,2315008.0,21.5,93224468.0,,,,20.05,22.5,111.5,38936.0,55909484.498,744.17576146985,21760.0
2026-04-14,45875.0,1389.01,1358.52,22.5,25.79,40898167.0,22915066.0,2362290.0,21.1,93531962.0,,,,20.21,23.0625,185.0,39141.0,55704609.855,744.86233904135,21880.0
2026-04-15,45622.0,1388.7,1363.66,22.125,25.82,40308442.0,22952482.0,2257210.0,20.7,93629110.0,,,,20.12,22.875,128.0,38885.0,56276155.227,745.54955005024,21837.0
2026-04-16,45629.0,1379.34,1352.98,22.4375,25.82,40553716.0,22971500.0,2203240.0,20.3,94084803.0,,,,20.05,23.125,75.0,38848.0,55602233.236,746.38092265237,21973.0
2026-04-17,45793.0,1389.01,1360.03,22.375,25.85,40105907.0,22964260.0,2168333.0,19.8,94148209.0,,,,20.16,22.75,95.0,38701.0,55395032.271,747.21322232958,22020.0
2026-04-18,,,,,,,,,19.4,,,,,,,,,,748.04645011565,
2026-04-19,,,,,,,,,19.0,,,,,,,,,,748.88060704553,
2026-04-20,45747.0,1397.09,1372.77,21.3125,25.99,40962136.0,22909854.0,2179404.0,18.6,,,,,20.13,22.3125,,,,749.71569415533,
2026-04-21,,1396.9,1379.05,21.8125,25.85,,,,,,,,,20.14,22.4375,,,,750.5517124823,
2026-04-22,,1399.75,1378.13,,,,,,,,,,,,,,,,751.38866306486,
2026-04-23,,,,,,,,,,,,,,,,,,,752.22654694258,
